,Kursus id,Engelsk titel,Dansk titel,Point( ECTS ),Kursustype,Undervisningens placering,Anbefalede forudsætninger,Kursusansvarlig,Institut,Link,arktisk byggeri og infrastruktur (dip),byggeri og infrastruktur (dip),bygningsdesign (dip),eksport og teknologi (dip),elektrisk energiteknologi (dip),elektroteknologi (dip),fiskeriteknologi (dip),fødevaresikkerhed og -kvalitet (dip),it-elektronik (dip),it og økonomi (dip),kemi- og bioteknik (dip),kemiteknik og international business (dip),maskinteknik (dip),"mobilitet, transport og logistik (dip)",proces og innovation (dip),produktion (dip),softwareteknologi (dip),sundhedsteknologi (dip),byggeteknologi (bac),bygningsdesign (bac),bæredygtigt energidesign (bac),cyberteknologi (bac),data science og management (bac),design og innovation (bac),elektroteknologi (bac),fysik og nanoteknologi (bac),fødevarer og ernæring (uddannelsessamarbejde) (bac),general engineering (bac),geofysik og rumteknologi (bac),kemi og teknologi (bac),kunstig intelligens og data (bac),life science og teknologi (bac),matematik og teknologi (bac),medicin og teknologi (bac),miljøteknologi (bac),produktion og konstruktion (bac),softwareteknologi (bac),akvatisk videnskab og teknologi (kan),anvendt kemi (kan),autonome systemer (kan),avancerede materialer og sundhedsteknologi (kan),bioinformatik og systembiologi (kan),bioteknologi (kan),business analytics (kan),byggeteknologi (kan),bygningsdesign (kan),bæredygtig energi (kan),design og innovation (kan),elektroteknologi (kan),farmateknologi (kan),fødevareteknologi (kan),fotonik (kan),fysik og nanoteknologi (kan),geofysik og rumteknologi (kan),industriel økonomi og teknologiledelse (kan),informationsteknologi (kan),kemisk og biokemisk teknologi (kan),kommunikationsteknologier og systemdesign (kan),konstruktion og mekanik (kan),kvantitativ biologi og sygdomsmodellering (kan),lyd og akustisk teknologi (kan),marin ingeniørvidenskab (kan),matematisk modellering og computing (kan),materiale- og procesteknologi (kan),medicin og teknologi (kan),menneskeorienteret kunstig intelligens (kan),miljøteknologi (kan),olie- og gasteknologi (kan),teknologisk entreprenørskab (kan),transport og logistik (kan),vindenergi (kan)
1399,KU105,Advanced Physiological Modelling,Videregående fysiologisk modellering,10,Kandidat,Unknown,,Olga Sosnovtseva,88 Andre kurser,https://kurser.dtu.dk/course/KU105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,KU112,Physics of Molecular Diseases,Physics of Molecular Diseases,7.5,Kandidat,Unknown,Unknown,Ala Trusina,88 Andre kurser,https://kurser.dtu.dk/course/KU112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,KU113,Laboratory Animal Science Function ABD,Laboratory Animal Science Function ABD,7.5,Kandidat,Unknown,Unknown,Axel Kornerup Hansen,88 Andre kurser,https://kurser.dtu.dk/course/KU113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,KU115,Pharmacometrics,Farmakometrik,7.5,Kandidat,Unknown,Unknown,Trine Meldgaard Lund,88 Andre kurser,https://kurser.dtu.dk/course/KU115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,KU180,Medical Use of Radiation,Medicinsk anvendelse af ioniserende stråling,10,Kandidat,Unknown,,Liselotte Højgaard,88 Andre kurser,https://kurser.dtu.dk/course/KU180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,KU181,Radioactive Isotopes and Ionizing Radiation,Radioaktive isotoper og ioniserende stråling,7.5,Kandidat,Unknown,,Jens Jørgen Gaardhøje,88 Andre kurser,https://kurser.dtu.dk/course/KU181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,62000,Managerial Economics,Erhvervsøkonomi,5,Diplomingeniør,Campus Ballerup,,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62000,,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,62004,Creativity and Innovation,Kreativitet og Innovation,5,Diplomingeniør,Campus Ballerup,,Kristian Villads Keiding,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62004,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,62008,Product development - The stages and processes of productdevelopment,Produktudvikling - faser og forløb iproduktudviklingen,5,Diplomingeniør,Campus Ballerup,62009,Markus Reinmöller,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62008,,,obligatorisk kursus,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,62009,Materials Science,Materialelære,5,Diplomingeniør,Campus Ballerup,,Carsten Rützou,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62009,,,obligatorisk kursus,,tilvalgskurser,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,62012,PI-project 1,PI-projekt 1,5,Diplomingeniør,Campus Ballerup,"62018,62004",Sara Grex,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62012,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,62014,Green Entrepreneurship,Grønt Entreprenørskab,5,Diplomingeniør,Campus Ballerup,,Hanne Løje,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62014,,,obligatorisk kursus,,tilvalgskurser,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,62018,"Design, Users and ethics","Design, brugere og etik",5,Diplomingeniør,Campus Ballerup,Unknown,Kasper Friis,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62018,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,62019,Interaction Design,Interaktionsdesign,5,Diplomingeniør,Campus Ballerup,62018,Kristian Villads Keiding,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62019,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,62024,PI Project 2 Prototype development,PI Project 2 Prototypeudvikling,5,Diplomingeniør,Campus Ballerup,Unknown,Kristian Villads Keiding,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62024,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,62030,From idea to checkout (3rd semester PI-project),Fra ide til checkout (3.semester PI-projekt),15,Diplomingeniør,Campus Ballerup,Unknown,Torben Hede,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62030,,,obligatorisk kursus,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,62033,Technology and Marketing,Teknologi og Markedsføring,5,Diplomingeniør,Campus Ballerup,62012,Anders Paarup Nielsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62033,,,obligatorisk kursus,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,62039,Industrial Design,Industriel Design,5,Diplomingeniør,Campus Ballerup,"62030,62012,62004",Sara Grex,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62039,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,62041,Innovation in an Organizational Context,Innovation i en Organisatorisk Kontekst,15,Diplomingeniør,Campus Ballerup,Unknown,Kristian Villads Keiding,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62041,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,62046,Physical Computing,Physical Computing,5,Diplomingeniør,Campus Ballerup,,Jussi Ville Mikkonen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62046,,,obligatorisk kursus,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,62051,Product development - tools and design strategies,Produktudvikling – værktøjer ogkonstruktionsstrategier,10,Diplomingeniør,Campus Ballerup,"62030,62009,62008,10935",Christian Kim Christiansen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62051,,,obligatorisk kursus,tilvalgskurser,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,62053,Introduction to Entrepreneurship,Introduktion til Entreprenørskab,5,Diplomingeniør,Campus Ballerup,,Hanne Løje,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62053,,,,tilvalgskurser,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,62054,Entrepreneurship in Greenland,Entreprenørskab i Grønland,5,Diplomingeniør,Unknown,,Hanne Løje,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62054,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,62074,Project Management - Tools and practical management,Projektledelse - Værktøjer og praktisk ledelse,5,Diplomingeniør,Campus Ballerup,,Mahmoud Al-Subaihi,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62074,,tilvalgskurser,tilvalgskurser,tilvalgskurser,tilvalgskurser,,,,,,tilvalgskurser,,,tilvalgskurser,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,62079,Introduction to Operations Management,Grundlæggende Operations Management,5,Diplomingeniør,Campus Ballerup,,Samuel Brüning Larsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62079,,,obligatorisk kursus,tilvalgskurser,,,,,,,,tilvalgskurser,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,62087,Statics and thermodynamics,Styrkelære og termodynamik,5,Diplomingeniør,Campus Ballerup,,Sebastian Horch,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62087,,,obligatorisk kursus,tilvalgskurser,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,62094,Introduction to Managerial Economics and CapitalExpenditures,Driftsøkonomi og investering,5,Diplomingeniør,Campus Ballerup,,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62094,,,obligatorisk kursus,,tilvalgskurser,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,62096,IT in production,Informationsteknologi i Produktion,5,Diplomingeniør,Campus Ballerup,,Torben Knudby,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62096,,,obligatorisk kursus,,,,,,,,,,,obligatorisk kursus,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,62101,Operations Management and LEAN,Operations Management og LEAN,5,Diplomingeniør,Campus Ballerup,62079,Torben Knudby,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62101,,,obligatorisk kursus,tilvalgskurser,,,,,,,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,62103,Managerial Economics and Basic Accounts Analysis,Regnskabsanalyse og økonomistyring,5,Diplomingeniør,Campus Ballerup,62094,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62103,,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,62104,Automation in Manufacturing,Automation i Produktionen,5,Diplomingeniør,Campus Ballerup,,Lars Bock-Poulsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62104,,,obligatorisk kursus,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,62107,Quality management and GMP,Kvalitetstyring og GMP,5,Diplomingeniør,Campus Ballerup,,Lars Bock-Poulsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62107,,,obligatorisk kursus,,,,,tilvalgskurser,,,tilvalgskurser,tilvalgskurser,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,62108,Crossfunctional development of technology and manufacturing(Project 3),Tværfaglig udvikling af teknologi og produktion (projekt3),10,Diplomingeniør,Campus Ballerup,Unknown,Torben Knudby,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62108,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,62110,Company Systems,Virksomhedssystemer,5,Diplomingeniør,Campus Ballerup,"62103,62101",John Clausen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62110,,,,tilvalgskurser,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,62111,Industry 4.0 in practice,Industri 4.0 i praksis,5,Diplomingeniør,Campus Ballerup,62104,Lars Bock-Poulsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62111,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,62118,Organisation and Management,Organisation og Ledelse,5,Diplomingeniør,Campus Ballerup,,Isa Keller-Andreasen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62118,,tilvalgskurser,tilvalgskurser,tilvalgskurser,tilvalgskurser,,,,,tilvalgskurser,,,,tilvalgskurser,tilvalgskurser,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,62119,Scientific Theory and Manufacturing EngineeringMethods,Videnskabsteori og produktionstekniske metoder,5,Diplomingeniør,Campus Ballerup,,John Clausen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62119,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,62120,Manufacturing and Business development (project no.4),Produktions- og forretningsudvikling (projekt 4),10,Diplomingeniør,Campus Ballerup,Unknown,John Clausen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62120,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,62122,Business Law,Erhvervsjura,5,Diplomingeniør,Campus Ballerup,Unknown,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62122,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,tilvalgskurser,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,62133,Supply Chain Management & Design,Supply Chain Management & Design,5,Diplomingeniør,Campus Ballerup,62079,Samuel Brüning Larsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62133,,,obligatorisk kursus,tilvalgskurser,,,,,,,,tilvalgskurser,,obligatorisk kursus,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,62134,Strategic Analysis and Development,Strategisk Analyse og udvikling,5,Diplomingeniør,Campus Ballerup,,Lynn Eriksen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62134,,,tilvalgskurser,,,,,,,tilvalgskurser,,,,tilvalgskurser,tilvalgskurser,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,62139,Advanced Financial Management,Videregående økonomistyring,5,Diplomingeniør,Campus Ballerup,Unknown,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62139,,,tilvalgskurser,tilvalgskurser,,,,,,,,,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,62142,Digitalization and Industry 4.0,Digitalisering og Industri 4.0,5,Diplomingeniør,Campus Ballerup,Unknown,Samuel Brüning Larsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62142,,,,,,,,,,,,,,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,62145,Documentation of Products,Produkters dokumentation,5,Diplomingeniør,Campus Ballerup,,Christian Kim Christiansen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62145,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,62146,Mechanical Product Analysis,Mekanisk produktanalyse,5,Diplomingeniør,Campus Ballerup,62145,Christian Lotz Felter,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62146,,,obligatorisk kursus,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,62168,Basic Mathematics 1,Grundlæggende matematik 1,10,Diplomingeniør,Campus Ballerup,,Hanne Løje,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62168,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,62169,Basic Mathematics 2,Grundlæggende matematik 2,5,Diplomingeniør,Campus Ballerup,,Hanne Løje,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62169,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,62171,Marketing Management,Afsætningsøkonomi,5,Diplomingeniør,Campus Ballerup,,Victor Lund,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62171,,,obligatorisk kursus,,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,62174,Managerial Economics 2,Erhvervsøkonomi 2,5,Diplomingeniør,Campus Ballerup,62223,Michael Hedegaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62174,,,obligatorisk kursus,,,,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,62191,Road traffic simulation,Vejtrafiksimulering,5,Diplomingeniør,Campus Ballerup,"62276,42980,42270",Adriaan Herman Schelling,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62191,,tilvalgskurser,,,,,,,,,,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,62194,Programming,Programmering,5,Diplomingeniør,Campus Ballerup,,Bjørn Klint Christensen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62194,,,obligatorisk kursus,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,62198,Economics for engineers,Økonomi for ingeniører,5,Diplomingeniør,Campus Ballerup,,Michael Hedegaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62198,,tilvalgskurser,tilvalgskurser,,tilvalgskurser,,,,tilvalgskurser,,tilvalgskurser,,,,,,tilvalgskurser,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,62199,Road design and traffic safety,Vejprojektering og trafiksikkerhed,5,Diplomingeniør,Campus Ballerup,,Adriaan Herman Schelling,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62199,,,,,,,,,,,,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,62202,Life Cycle Assessment,Life Cycle Assessment,5,Diplomingeniør,Campus Ballerup,Unknown,Samuel Brüning Larsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62202,,tilvalgskurser,tilvalgskurser,tilvalgskurser,tilvalgskurser,,,,,,,,,,tilvalgskurser,tilvalgskurser,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,62204,Manufacturing Technologies,Produktionsteknologi,5,Diplomingeniør,Campus Ballerup,Unknown,Mads Peter Schreiber,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62204,,,,tilvalgskurser,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,62205,Environmental science and products,Miljø og produkter,10,Diplomingeniør,Campus Ballerup,,Samuel Brüning Larsen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62205,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,62206,"Environmental assessment of products, Project 1","Miljøvurdering af produkter, Projekt 1",5,Diplomingeniør,Campus Ballerup,62205,Carsten Rützou,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62206,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,62210,"Project leadership - Leadership, Flow and Impact","Projektlederskab - Lederskab, Flow og Effekt",5,Diplomingeniør,Campus Ballerup,62074,Mahmoud Al-Subaihi,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62210,,tilvalgskurser,,,,,,,,,,,,tilvalgskurser,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,62211,Business Science and Technology Management,Forretningsvidenskab og teknologiledelse,5,Diplomingeniør,Campus Ballerup,"62228,62589",Lynn Eriksen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,62212,General business: introduction to marketing and internationalbusiness,Forretningsforståelse: introduktion til markedsføring oginternational business,5,Diplomingeniør,Campus Lyngby,,Lynn Eriksen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62212,,,obligatorisk kursus,,,,,,,,tilvalgskurser,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,62213,Managerial economics and project management,Erhvervsøkonomi og projektstyring,7.5,Diplomingeniør,Campus Ballerup,,Lynn Eriksen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62213,,,obligatorisk kursus,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,62214,Globalization and cross-cultural marketing management,Globalisering og interkulturelmarkedsføring,5,Diplomingeniør,Campus Lyngby,"62212,62213",Lynn Eriksen,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62214,,,obligatorisk kursus,,,,,,,,tilvalgskurser,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,62215,"International investment and finance (business case), projectleadership, and business law","International investering og finansering (business case),projektledelse, og erhvervsjura",10,Diplomingeniør,Campus Lyngby,"62212,62214,62213",Michael Hedegaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62215,,,obligatorisk kursus,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,62218,Basic Science,Grundlæggende Naturvidenskab,5,Diplomingeniør,Campus Ballerup,,Sebastian Horch,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62218,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,62221,Managerial and Transport Economics,Erhvervs- og samfundsøkonomi,5,Diplomingeniør,Campus Ballerup,,Niels Christian Kjærsgaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62221,,,tilvalgskurser,,,,,,,,,,,obligatorisk kursus,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,62223,Managerial Economics 1,Erhvervsøkonomi 1,5,Diplomingeniør,Campus Ballerup,,Michael Hedegaard,62 Institut for Ingeniørteknologi og -didaktik,https://kurser.dtu.dk/course/62223,,,obligatorisk kursus,,,,,,,,,,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
